,index,user_id,상품명,item_option,user_rank,star,write_date,발색력,지속력,발림성,수분감,올리브영 후기 유무,광고 유무,user_type1,user_type3,user_type4,탑리뷰어,user_type2,user_type5,item_no,user_no,rating
138,138,day****,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 베어 피그,TOP 711,5.0,2022-08-17,3.0,3.0,3.0,2.0,,0,,,,0,,,10,174,11.0
139,139,너구리Vv,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]포멜로 스킨,,5.0,2022-07-25,3.0,3.0,3.0,2.0,,0,,,,0,,,10,692,11.0
140,140,럽미라잇,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 베어 피그,,5.0,2022-07-11,3.0,3.0,3.0,3.0,,0,복합성,모공,미백,0,쿨톤,,10,812,12.0
141,141,오리부영,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 베리 베리 핑크,TOP 86,5.0,2022-04-25,3.0,2.0,2.0,3.0,,0,,,,0,,,10,1306,10.0
142,142,울라울라라올영,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [어워즈한정기획]베어그레이프,,5.0,2021-12-05,3.0,2.0,3.0,3.0,,0,,,,1,,,10,1407,11.0
143,143,Kongsuni,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]베어 그레이프,TOP 52,5.0,2021-11-12,3.0,3.0,3.0,3.0,,0,,,,0,,,10,52,12.0
144,144,예민러찜2,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 핑크 팝시클,,4.0,2021-09-11,3.0,1.0,2.0,3.0,,0,복합성,모공,민감성,0,웜톤,,10,1283,9.0
145,145,desire,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 핑크 팝시클,TOP 1196,5.0,2021-08-06,3.0,3.0,3.0,3.0,,0,,,,0,,,10,185,12.0
146,146,jenny95****,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 베리 베리 핑크,,5.0,2021-08-04,3.0,2.0,3.0,2.0,,0,건성,다크서클,모공,0,겨울쿨톤,,10,283,10.0
147,147,썽2쓰,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]베어 그레이프,TOP 367,5.0,2021-05-15,3.0,3.0,3.0,3.0,,0,,,,0,,,10,1183,12.0
148,148,떡잎,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]포멜로 스킨,,4.0,2021-04-18,2.0,3.0,3.0,3.0,,0,복합성,모공,미백,0,쿨톤,,10,780,11.0
149,149,영아일해라,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 멀드 피치,TOP 86,4.0,2021-03-16,2.0,1.0,2.0,3.0,,0,,,,0,,,10,1276,8.0
150,150,쉿브루노,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 핑크 팝시클,,5.0,2022-10-05,3.0,3.0,3.0,2.0,,0,건성,민감성,아토피,0,웜톤,,10,1157,11.0
151,151,하이힐소년,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 베어 피그,TOP 99,5.0,2022-10-04,3.0,2.0,3.0,3.0,,0,,,,0,,,10,1752,11.0
152,152,행복해용,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 파파야 잼,,4.0,2022-10-04,3.0,2.0,3.0,2.0,,0,,,,0,,,10,1777,10.0
153,153,주디리뷰,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 잇 도토리,,3.0,2022-10-03,2.0,2.0,2.0,2.0,,0,복합성,모공,민감성,0,여름쿨톤,,10,1531,8.0
154,154,지니리,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 베어 피그,TOP 711,5.0,2022-09-30,2.0,2.0,2.0,3.0,,0,,,,0,,,10,1544,9.0
155,155,grace17,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]누카다미아,,5.0,2022-09-22,3.0,2.0,3.0,3.0,,0,민감성,각질,미백,0,쿨톤,,10,233,11.0
156,156,올영메이트두식,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]누카다미아,TOP 871,4.0,2022-09-20,1.0,2.0,3.0,2.0,,0,,,,0,,,10,1350,8.0
157,157,rlaxofls,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 베어 피그,,5.0,2022-09-20,3.0,3.0,3.0,3.0,,0,복합성,트러블,,0,웜톤,,10,408,12.0
158,158,희나히,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]베어 그레이프,TOP 395,3.0,2022-09-13,1.0,1.0,1.0,3.0,,0,,,,0,,,10,1823,6.0
159,159,Layla,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 베어 피그,,5.0,2022-09-09,3.0,2.0,3.0,3.0,,0,건성,민감성,아토피,0,웜톤,,10,57,11.0
160,160,피부특공대,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 피그피그,TOP 99,5.0,2022-09-06,2.0,2.0,3.0,3.0,,0,,,,0,,,10,1728,10.0
161,161,콩나무리,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 파파야 잼,,5.0,2022-08-21,2.0,2.0,3.0,3.0,,0,,,,0,,,10,1652,10.0
162,162,민둥민둥,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 아몬드 로즈,,5.0,2022-08-19,3.0,2.0,2.0,2.0,,0,건성,각질,블랙헤드,0,봄웜톤,,10,957,9.0
163,163,화장품좋아하는여자,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 베어 피그,TOP 1513,5.0,2022-07-14,3.0,3.0,2.0,2.0,,0,,,,0,,,10,1812,10.0
164,164,옴뇸뇸욤얌욤,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [NEW] 베어 피그,,5.0,2022-07-10,3.0,3.0,3.0,3.0,,0,,,,0,,,10,1378,12.0
165,165,쉿브루노,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]베어 그레이프,,5.0,2022-06-12,3.0,3.0,3.0,3.0,,0,,,,0,,,10,1157,12.0
166,166,조슈지,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 베리 베리 핑크,,3.0,2022-04-21,3.0,2.0,1.0,2.0,,0,트러블성,모공,미백,0,가을웜톤,,10,1522,8.0
167,167,마스크팩성애자,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [어워즈한정기획]베어그레이프,TOP 221,5.0,2021-12-21,2.0,3.0,3.0,3.0,,0,,,,0,,,10,865,11.0
168,168,살구꽃잎,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [어워즈한정기획]베어그레이프,,5.0,2021-11-28,3.0,3.0,3.0,3.0,,0,,,,1,,,10,1090,12.0
169,169,룰루랄라힝,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 핑크 팝시클,TOP 52,4.0,2021-08-29,3.0,1.0,3.0,3.0,,0,복합성,미백,블랙헤드,0,여름쿨톤,,10,838,10.0
170,170,포비님,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]포멜로 스킨,TOP 526,5.0,2021-06-11,3.0,2.0,3.0,3.0,,0,,,,0,,,10,1710,11.0
171,171,로즈미,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 피그피그,,5.0,2021-04-29,2.0,2.0,3.0,3.0,,0,건성,다크서클,모공,0,겨울쿨톤,,10,825,10.0
172,172,떡잎,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]포멜로 스킨,TOP 367,5.0,2021-04-09,3.0,2.0,3.0,3.0,,0,,,,0,,,10,780,11.0
173,173,우웅웅,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 체리 밤,,4.0,2021-03-16,3.0,3.0,2.0,3.0,,0,,,,0,,,10,1403,11.0
174,174,nabibam,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 체리 밤,,5.0,2020-12-13,3.0,3.0,3.0,3.0,,0,복합성,각질,모공,0,웜톤,,10,370,12.0
175,175,봄사월,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 플럼콕,TOP 531,4.0,2020-07-12,3.0,2.0,3.0,3.0,,0,,,,0,,,10,1027,11.0
176,176,JU,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 피그피그,,5.0,2020-06-08,3.0,2.0,3.0,3.0,,0,,,,0,,,10,43,11.0
177,177,뚜딘,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 리치코랄,,4.0,2020-02-07,3.0,1.0,3.0,3.0,,0,복합성,민감성,,0,,모공,10,786,10.0
178,178,자건니,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] 체리 밤,TOP 328,5.0,2022-10-16,3.0,2.0,3.0,3.0,,0,,,,0,,,10,1492,11.0
179,179,desire,[NEW] 롬앤 쥬시 래스팅 틴트,[옵션] [올리브영단독]누카다미아,,5.0,2022-10-14,3.0,3.0,3.0,3.0,,0,,,,0,,,10,185,12.0
180,180,미똔미,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,5.0,2022-10-02,3.0,2.0,3.0,3.0,,0,,,,0,,,7,943,11.0
181,181,요다,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-07-04,3.0,2.0,3.0,3.0,,0,,,,0,,,7,1392,11.0
182,182,forrest,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,,5.0,2022-07-01,3.0,2.0,3.0,2.0,,0,복합성,트러블,,0,웜톤,,7,221,10.0
183,183,하얀쌀떡볶이,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 12 캐니언,TOP 395,5.0,2022-10-08,3.0,2.0,3.0,3.0,,0,,,,0,,,7,1748,11.0
184,184,요다,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-09-14,3.0,3.0,3.0,3.0,,0,민감성,모공,민감성,0,웜톤,,7,1392,12.0
185,185,진동,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 05 태피,TOP 584,4.0,2021-11-01,3.0,2.0,3.0,3.0,,0,,,,0,,,7,1552,11.0
186,186,Really,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-10-15,3.0,2.0,2.0,3.0,,0,,,,0,,,7,85,10.0
187,187,Zen,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,5.0,2022-10-02,3.0,3.0,3.0,3.0,,0,복합성,각질,다크서클,0,겨울쿨톤,,7,122,12.0
188,188,맹두,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,TOP 913,5.0,2022-10-01,3.0,2.0,2.0,2.0,,0,,,,0,,,7,885,9.0
189,189,desire,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,5.0,2022-07-01,3.0,3.0,3.0,3.0,,0,,,,0,,,7,185,12.0
190,190,낭만토깽이,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 05 태피,,5.0,2021-11-20,3.0,2.0,3.0,2.0,,0,,,,0,,,7,680,10.0
191,191,리리578,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,,4.0,2022-10-11,2.0,1.0,3.0,3.0,,0,,,,1,,,7,842,9.0
192,192,빵먹고싶은사람,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,TOP 43,5.0,2022-10-07,3.0,2.0,3.0,3.0,,0,건성,다크서클,모공,0,겨울쿨톤,,7,1062,11.0
193,193,집나간사자,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 12 캐니언,TOP 367,4.0,2022-10-05,2.0,2.0,2.0,3.0,,0,,,,0,,,7,1555,9.0
194,194,민둥민둥,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,5.0,2022-10-01,3.0,2.0,3.0,3.0,,0,,,,1,,,7,957,11.0
195,195,프헤즈,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,TOP 237,5.0,2022-08-17,2.0,2.0,3.0,2.0,,0,,,,0,,,7,1721,9.0
196,196,17호빋베브봄,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,,5.0,2022-07-16,2.0,1.0,1.0,2.0,,0,지성,트러블,,0,웜톤,,7,5,6.0
197,197,맹두,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 05 태피,TOP 395,3.0,2022-04-19,1.0,3.0,3.0,3.0,,0,,,,0,,,7,885,10.0
198,198,ilovegreen,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 01 인 코랄,,5.0,2021-11-10,3.0,3.0,3.0,3.0,,0,복합성,미백,민감성,0,쿨톤,,7,272,12.0
199,199,이짐콩,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 06 툴리안,TOP 394,4.0,2021-11-03,2.0,2.0,3.0,3.0,,0,,,,0,,,7,1473,10.0
200,200,새콤레몬,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 12 캐니언,,5.0,2022-10-15,1.0,1.0,3.0,3.0,,0,,,,0,,,7,1103,8.0
201,201,소피SOPHIE,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,5.0,2022-10-12,3.0,2.0,3.0,3.0,,0,민감성,민감성,잡티,0,여름쿨톤,,7,1131,11.0
202,202,그냥리치되고싶다,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,TOP 721,4.0,2022-10-05,2.0,2.0,3.0,2.0,,0,,,,0,,,7,594,9.0
203,203,그냥리치되고싶다,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,5.0,2022-10-02,3.0,2.0,3.0,3.0,,0,민감성,각질,모공,0,쿨톤,,7,594,11.0
204,204,늉냥뇽,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,TOP 254,3.0,2022-10-02,2.0,2.0,3.0,3.0,,0,,,,0,,,7,713,10.0
205,205,xxthence,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,5.0,2022-10-01,3.0,2.0,3.0,3.0,,0,,,,0,,,7,502,11.0
206,206,굠돌,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,,4.0,2022-09-25,3.0,2.0,2.0,3.0,,0,,,,0,,,7,576,10.0
207,207,복뚱이,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-09-08,3.0,2.0,3.0,3.0,,0,,,,0,,,7,1014,11.0
208,208,프헤즈,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,5.0,2022-08-04,2.0,2.0,3.0,3.0,,0,,,,1,,,7,1721,10.0
209,209,행복해죽겠어요,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,TOP 39,5.0,2022-07-16,2.0,1.0,1.0,2.0,,0,,,,0,,,7,1778,6.0
210,210,킴으녜,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-07-01,3.0,2.0,3.0,3.0,,0,복합성,민감성,,0,,모공,7,1666,11.0
211,211,midnightsummer,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 02 솔티 피치,TOP 328,4.0,2022-06-29,2.0,2.0,3.0,3.0,,0,,,,0,,,7,353,10.0
212,212,옹받네,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 07 체리 웨이,,5.0,2022-06-09,3.0,3.0,3.0,3.0,,0,복합성,각질,모공,0,쿨톤,,7,1381,12.0
213,213,ringtt****,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,TOP 61,5.0,2022-10-09,3.0,2.0,3.0,3.0,,0,,,,0,,,7,405,11.0
214,214,앙냥냐,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,5.0,2022-10-06,1.0,1.0,3.0,3.0,,0,복합성,,,0,쿨톤,,7,1226,8.0
215,215,올리브영덕후,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,TOP 260,5.0,2022-10-01,3.0,2.0,3.0,3.0,,0,,,,0,,,7,1331,11.0
216,216,엥뿌삐,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,5.0,2022-09-27,3.0,3.0,3.0,3.0,,0,건성,다크서클,모공,0,겨울쿨톤,,7,1260,12.0
217,217,cottonrotten,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 05 태피,TOP 367,5.0,2022-09-09,3.0,3.0,3.0,3.0,,0,,,,0,,,7,170,12.0
218,218,yepicture,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,3.0,2022-09-03,1.0,1.0,2.0,2.0,,0,지성,미백,잡티,0,겨울쿨톤,,7,508,6.0
219,219,desire,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,TOP 51,5.0,2022-08-25,3.0,1.0,3.0,3.0,,0,,,,0,,,7,185,10.0
220,220,쉿브루노,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-07-01,3.0,2.0,3.0,2.0,,0,민감성,미백,민감성,0,웜톤,,7,1157,10.0
221,221,Zen,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 07 체리 웨이,TOP 302,5.0,2022-07-14,2.0,3.0,2.0,2.0,,0,,,,0,,,7,122,9.0
222,222,문을열면올영알바가,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,,5.0,2022-07-04,3.0,3.0,3.0,2.0,,0,,,,1,,,7,922,11.0
223,223,화장품좋아하는여자,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,TOP 121,5.0,2022-07-04,2.0,2.0,2.0,2.0,,0,,,,0,,,7,1812,8.0
224,224,오이요,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 03 이프 로즈,,5.0,2022-07-03,3.0,2.0,3.0,3.0,,0,건성,모공,민감성,0,웜톤,,7,1312,11.0
225,225,하이힐소년,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 06 툴리안,TOP 736,5.0,2022-05-04,3.0,3.0,3.0,3.0,,0,,,,0,,,7,1752,12.0
226,226,마스크팩성애자,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 05 태피,,5.0,2022-02-20,3.0,2.0,3.0,2.0,,0,,,,0,,,7,865,10.0
227,227,오리부영,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 07 체리 웨이,,4.0,2022-01-16,3.0,3.0,3.0,3.0,,0,트러블성,트러블,,0,가을웜톤,,7,1306,12.0
228,228,영아일해라,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 05 태피,TOP 166,5.0,2021-12-19,3.0,3.0,3.0,3.0,,0,,,,0,,,7,1276,12.0
229,229,민둥민둥,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,5.0,2021-11-07,3.0,2.0,3.0,3.0,,0,,,,1,,,7,957,11.0
230,230,메메메,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,TOP 119,5.0,2022-10-11,3.0,2.0,3.0,3.0,,0,지성,모공,블랙헤드,0,봄웜톤,,7,895,11.0
231,231,뇽이에요,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 12 캐니언,TOP 321,5.0,2022-07-14,3.0,2.0,3.0,3.0,,0,,,,0,,,7,704,11.0
232,232,여름뮤트겨울브라이트,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 12 캐니언,,5.0,2022-10-08,3.0,2.0,3.0,3.0,,0,트러블성,각질,트러블,0,가을웜톤,,7,1261,11.0
233,233,리리578,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,TOP 1603,5.0,2022-10-06,3.0,3.0,3.0,3.0,,0,,,,0,,,7,842,12.0
234,234,부좌집며느리,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-10-05,3.0,3.0,3.0,3.0,,0,건성,각질,모공,0,쿨톤,,7,1032,12.0
235,235,케잌차,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,TOP 446,5.0,2022-10-01,3.0,3.0,3.0,3.0,,0,,,,0,,,7,1631,12.0
236,236,하트냥이예냥,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-09-21,3.0,2.0,3.0,3.0,,0,,,,0,,,7,1754,11.0
237,237,17호빋베브봄,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,5.0,2022-09-14,3.0,2.0,2.0,3.0,,0,,,,0,,,7,5,10.0
238,238,desire,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 07 체리 웨이,,5.0,2022-08-28,1.0,2.0,3.0,3.0,,0,,,,0,,,7,185,9.0
239,239,룰루랄라힝,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,,4.0,2022-08-21,1.0,2.0,3.0,2.0,,0,지성,각질,모공,0,가을웜톤,,7,838,8.0
240,240,웅궁빵,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,TOP 1357,3.0,2022-08-17,3.0,3.0,3.0,3.0,,0,,,,0,,,7,1409,12.0
241,241,17호빋베브봄,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,4.0,2022-08-01,3.0,3.0,3.0,3.0,,0,,,,0,,,7,5,12.0
242,242,쉿브루노,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,5.0,2022-07-05,3.0,2.0,3.0,3.0,,0,복합성,,,0,여름쿨톤,,7,1157,11.0
243,243,휴사,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,TOP 1196,5.0,2022-07-05,3.0,1.0,3.0,3.0,,0,,,,0,,,7,1822,10.0
244,244,gn4343,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-07-04,3.0,1.0,3.0,3.0,,0,민감성,각질,모공,0,쿨톤,,7,230,10.0
245,245,푸룬하늘은하수,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,TOP 254,5.0,2022-07-04,1.0,2.0,2.0,3.0,,0,,,,0,,,7,1715,8.0
246,246,팩트만적을게,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,3.0,2022-07-03,3.0,2.0,3.0,3.0,,0,복합성,모공,민감성,0,웜톤,,7,1699,11.0
247,247,솔직하자,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 02 솔티 피치,TOP 342,5.0,2022-07-01,3.0,3.0,3.0,3.0,,0,,,,0,,,7,1138,12.0
248,248,조슈지,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 06 툴리안,,5.0,2022-07-01,3.0,1.0,3.0,3.0,,0,,,,1,,,7,1522,10.0
249,249,웅궁빵,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 06 툴리안,TOP 39,4.0,2022-05-30,3.0,2.0,2.0,3.0,,0,,,,0,,,7,1409,10.0
250,250,올리브영구,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 05 태피,,5.0,2022-03-06,2.0,2.0,2.0,2.0,,0,,,,0,,,7,1330,8.0
251,251,BlackPepper,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,3.0,2021-12-15,2.0,2.0,3.0,2.0,,0,,,,1,,,7,21,9.0
252,252,괵괵,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 07 체리 웨이,TOP 119,5.0,2021-11-01,3.0,2.0,3.0,3.0,,0,복합성,블랙헤드,,0,웜톤,,7,575,11.0
253,253,갠니,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,TOP 101,5.0,2022-10-14,3.0,2.0,3.0,3.0,,0,,,,0,,,7,547,11.0
254,254,영아일해라,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 12 캐니언,,5.0,2022-10-11,3.0,3.0,3.0,3.0,,0,,,,0,,,7,1276,12.0
255,255,아침에부는바람,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 12 캐니언,,5.0,2022-10-11,3.0,2.0,3.0,3.0,,0,트러블성,모공,민감성,0,웜톤,,7,1211,11.0
256,256,룰루랄라힝,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,TOP 517,5.0,2022-10-11,3.0,2.0,2.0,2.0,,0,,,,0,,,7,838,9.0
257,257,룰루랄라힝,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 03 이프 로즈,,5.0,2022-10-11,2.0,2.0,3.0,3.0,,0,복합성,,,0,여름쿨톤,,7,838,10.0
258,258,룰루랄라힝,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 06 툴리안,TOP 1196,5.0,2022-10-09,3.0,2.0,3.0,3.0,,0,,,,0,,,7,838,11.0
259,259,Zen,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-10-08,2.0,2.0,3.0,3.0,,0,복합성,미백,잡티,0,웜톤,,7,122,10.0
260,260,괵괵,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,TOP 711,4.0,2022-10-08,1.0,3.0,3.0,3.0,,0,,,,0,,,7,575,10.0
261,261,남달봉,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,3.0,2022-10-08,3.0,3.0,3.0,3.0,,0,,,,0,,,7,679,12.0
262,262,아니그래서뭐가제일,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 13 커스터드 모브,,5.0,2022-10-05,3.0,2.0,3.0,3.0,,0,,,,0,,,7,1197,11.0
263,263,jjywjdw****,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-10-04,2.0,2.0,3.0,2.0,,0,,,,0,,,7,288,9.0
264,264,조조0,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,5.0,2022-10-02,3.0,3.0,3.0,2.0,,0,,,,0,,,7,1523,11.0
265,265,ej4014,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,5.0,2022-09-28,3.0,2.0,3.0,3.0,,0,,,,0,,,7,206,11.0
266,266,17호빋베브봄,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 11 라일락 크림,,5.0,2022-09-28,3.0,2.0,3.0,3.0,,0,,,,0,,,7,5,11.0
267,267,주디리뷰,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 05 태피,,5.0,2022-09-26,3.0,1.0,3.0,3.0,,0,복합성,다크서클,모공,0,웜톤,,7,1531,10.0
268,268,오잉뽀잉,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 10 머머 핑크,TOP 695,5.0,2022-09-10,1.0,2.0,3.0,3.0,,0,,,,0,,,7,1313,9.0
269,269,olyoungnara,[NEW] 롬앤 듀이풀 워터 틴트,[옵션] 09 코튼 멜바,,3.0,2022-08-16,3.0,2.0,2.0,3.0,,0,,,,0,,,7,382,10.0
270,270,olyoungnara,[NEW] 롬앤 제로 매트 립스틱,[옵션] 08 어도러블,,5.0,2022-08-01,2.0,2.0,1.0,1.0,,0,,,,1,,,9,382,6.0
271,271,olyoungnara,[NEW] 롬앤 제로 매트 립스틱,[옵션] 07 엔비 미,TOP 121,5.0,2022-07-26,2.0,2.0,1.0,1.0,,0,복합성,미백,블랙헤드,0,여름쿨톤,,9,382,6.0
272,272,구룸이언니,[NEW] 롬앤 제로 매트 립스틱,[옵션] 21 스모크드 베이지,TOP 526,3.0,2022-10-11,3.0,2.0,1.0,1.0,,0,,,,0,,,9,578,7.0
